vendor,model,category,end_of_sale,end_of_support,end_of_life,recommended_replacement,advisory_url
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3395,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3396,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3397,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3398,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3399,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3400,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3401,Server,,,,,
HPE,TEMPLATE-HPE-Server-3402,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3403,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3404,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3405,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3406,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3407,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3408,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3409,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3410,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3411,Server,,,,,
HPE,TEMPLATE-HPE-Server-3412,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3413,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3414,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3415,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3416,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3417,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3418,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3419,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3420,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3421,Server,,,,,
HPE,TEMPLATE-HPE-Server-3422,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3423,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3424,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3425,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3426,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3427,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3428,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3429,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3430,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3431,Server,,,,,
HPE,TEMPLATE-HPE-Server-3432,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3433,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3434,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3435,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3436,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3437,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3438,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3439,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3440,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3441,Server,,,,,
HPE,TEMPLATE-HPE-Server-3442,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3443,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3444,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3445,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3446,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3447,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3448,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3449,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3450,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3451,Server,,,,,
HPE,TEMPLATE-HPE-Server-3452,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3453,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3454,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3455,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3456,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3457,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3458,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3459,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3460,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3461,Server,,,,,
HPE,TEMPLATE-HPE-Server-3462,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3463,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3464,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3465,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3466,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3467,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3468,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3469,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3470,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3471,Server,,,,,
HPE,TEMPLATE-HPE-Server-3472,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3473,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3474,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3475,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3476,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3477,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3478,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3479,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3480,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3481,Server,,,,,
HPE,TEMPLATE-HPE-Server-3482,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3483,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3484,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3485,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3486,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3487,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3488,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3489,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3490,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3491,Server,,,,,
HPE,TEMPLATE-HPE-Server-3492,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3493,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3494,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3495,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3496,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3497,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3498,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3499,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3500,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3501,Server,,,,,
HPE,TEMPLATE-HPE-Server-3502,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3503,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3504,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3505,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3506,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3507,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3508,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3509,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3510,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3511,Server,,,,,
HPE,TEMPLATE-HPE-Server-3512,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3513,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3514,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3515,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3516,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3517,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3518,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3519,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3520,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3521,Server,,,,,
HPE,TEMPLATE-HPE-Server-3522,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3523,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3524,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3525,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3526,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3527,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3528,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3529,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3530,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3531,Server,,,,,
HPE,TEMPLATE-HPE-Server-3532,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3533,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3534,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3535,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3536,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3537,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3538,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3539,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3540,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3541,Server,,,,,
HPE,TEMPLATE-HPE-Server-3542,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3543,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3544,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3545,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3546,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3547,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3548,Server,,,,,
